-0.16,-0.396,-0.11,-0.894,-0.11,0.104,-0.896,0.104,0.14,-0.46,0.0,0.0
-0.16,-0.396,-0.11,-0.894,-0.11,0.104,-0.896,0.104,0.14,-0.46,0.0,0.0
-0.16,-0.396,-0.11,-0.894,-0.11,0.104,-0.896,0.104,0.14,-0.46,0.0,0.0
-0.16,-0.396,-0.11,-0.894,-0.11,0.104,-0.896,0.104,0.14,-0.46,0.0,0.0
-0.16,-0.396,-0.11,-0.894,-0.11,0.104,-0.896,0.104,0.14,-0.46,0.0,0.0
-0.16,-0.396,-0.11,-0.894,-0.11,0.104,-0.896,0.104,0.14,-0.46,0.0,0.0
-0.16,-0.396,-0.11,-0.894,-0.11,0.104,-0.896,0.104,0.14,-0.46,0.0,0.0
-0.16,-0.396,-0.11,-0.894,-0.11,0.104,-0.896,0.104,0.14,-0.46,0.0,0.0
-0.16,-0.396,-0.11,-0.894,-0.11,0.104,-0.896,0.104,0.14,-0.46,0.0,0.0
-0.16,-0.396,-0.11,-0.894,-0.11,0.104,-0.896,0.104,0.14,-0.46,0.0,0.0
-0.16,-0.396,-0.11,-0.894,-0.11,0.104,-0.896,0.104,0.14,-0.46,0.0,0.0
-0.16,-0.396,-0.11,-0.894,-0.11,0.104,-0.896,0.104,0.14,-0.46,0.0,0.0
-0.16,-0.396,-0.11,-0.894,-0.11,0.104,-0.896,0.104,0.14,-0.46,0.0,0.0
-0.16,-0.396,-0.11,-0.894,-0.11,0.104,-0.896,0.104,0.14,-0.46,0.0,0.0
-0.16,-0.396,-0.11,-0.894,-0.11,0.104,-0.896,0.104,0.14,-0.46,0.0,0.0
-0.16,-0.396,-0.11,-0.894,-0.11,0.104,-0.896,0.104,0.14,-0.46,0.0,0.0
-0.16,-0.396,-0.11,-0.894,-0.11,0.104,-0.896,0.104,0.14,-0.46,0.0,0.0
-0.16,-0.396,-0.11,-0.894,-0.11,0.104,-0.896,0.104,0.14,-0.46,0.0,0.0
-0.16,-0.396,-0.11,-0.894,-0.11,0.104,-0.896,0.104,0.14,-0.46,0.0,0.0
-0.16,-0.396,-0.11,-0.894,-0.11,0.104,-0.896,0.104,0.14,-0.46,0.0,0.0
-0.16,-0.396,-0.11,-0.894,-0.11,0.104,-0.896,0.104,0.14,-0.46,0.0,0.0
-0.16,-0.396,-0.11,-0.894,-0.11,0.104,-0.896,0.104,0.14,-0.46,0.0,0.0
-0.16,-0.396,-0.11,-0.894,-0.11,0.104,-0.896,0.104,0.14,-0.46,0.0,0.0
-0.16,-0.396,-0.11,-0.894,-0.11,0.104,-0.896,0.104,0.14,-0.46,0.0,0.0
-0.16,-0.396,-0.11,-0.894,-0.11,0.104,-0.896,0.104,0.14,-0.46,0.0,0.0
-0.16,-0.396,-0.11,-0.894,-0.11,0.104,-0.896,0.104,0.14,-0.46,0.0,0.0
-0.16,-0.396,-0.11,-0.894,-0.11,0.104,-0.896,0.104,0.14,-0.46,0.0,0.0
-0.16,-0.396,-0.11,-0.894,-0.11,0.104,-0.896,0.104,0.14,-0.46,0.0,0.0
-0.16,-0.396,-0.11,-0.894,-0.11,0.104,-0.896,0.104,0.14,-0.46,0.0,0.0
-0.16,-0.396,-0.11,-0.894,-0.11,0.104,-0.896,0.104,0.14,-0.46,0.0,0.0
-0.16,-0.396,-0.11,-0.894,-0.11,0.104,-0.896,0.104,0.14,-0.46,0.0,0.0
-0.16,-0.396,-0.11,-0.894,-0.11,0.104,-0.896,0.104,0.14,-0.46,0.0,0.0
-0.16,-0.396,-0.11,-0.894,-0.11,0.104,-0.896,0.104,0.14,-0.46,0.0,0.0
-0.16,-0.396,-0.11,-0.894,-0.11,0.104,-0.896,0.104,0.14,-0.46,0.0,0.0
-0.16,-0.396,-0.11,-0.894,-0.11,0.104,-0.896,0.104,0.14,-0.46,0.0,0.0
-0.16,-0.396,-0.11,-0.894,-0.11,0.104,-0.896,0.104,0.14,-0.46,0.0,0.0
-0.156,-0.396,-0.106,-0.894,-0.106,0.104,-0.896,0.104,0.144,-0.456,1.8,0.0
-0.152,-0.396,-0.102,-0.894,-0.102,0.104,-0.896,0.104,0.148,-0.452,1.7999999999999998,0.0
-0.148,-0.396,-0.098,-0.894,-0.098,0.104,-0.896,0.104,0.152,-0.448,1.7999999999999998,0.0
-0.144,-0.396,-0.094,-0.894,-0.094,0.104,-0.896,0.104,0.156,-0.444,1.7999999999999998,0.0
-0.14,-0.396,-0.09,-0.894,-0.09,0.104,-0.896,0.104,0.16,-0.44,1.7999999999999998,0.0
-0.136,-0.396,-0.086,-0.894,-0.086,0.104,-0.896,0.104,0.164,-0.436,1.7999999999999998,0.0
-0.132,-0.396,-0.082,-0.894,-0.082,0.104,-0.896,0.104,0.168,-0.432,1.7999999999999998,0.0
-0.128,-0.396,-0.078,-0.894,-0.078,0.104,-0.896,0.104,0.172,-0.428,1.7999999999999998,0.0
-0.124,-0.396,-0.074,-0.894,-0.074,0.104,-0.896,0.104,0.176,-0.424,1.7999999999999998,0.0
-0.12,-0.396,-0.07,-0.894,-0.07,0.104,-0.896,0.104,0.18,-0.42,1.7999999999999998,0.0
-0.11646032711047206,-0.39413701426866954,-0.06646032711047206,-0.8921370142686695,-0.06646032711047206,0.10586298573133049,-0.8941370142686695,0.10586298573133049,0.18353967288952794,-0.41646032711047204,1.5928528002875684,0.8383435790987203
-0.11332159533582904,-0.39165742501904643,-0.06332159533582904,-0.8896574250190465,-0.06332159533582904,0.10834257498095354,-0.8916574250190465,0.10834257498095354,0.18667840466417096,-0.413321595335829,1.4124292985893614,1.115815162330377
-0.11036770458678109,-0.3889602914586367,-0.06036770458678109,-0.8869602914586366,-0.06036770458678109,0.11103970854136336,-0.8889602914586366,0.11103970854136336,0.1896322954132189,-0.41036770458678107,1.3292508370715816,1.2137101021844134
-0.10748977955850188,-0.38618224402714735,-0.05748977955850188,-0.8841822440271474,-0.05748977955850188,0.11381775597285262,-0.8861822440271474,0.11381775597285262,0.19251022044149813,-0.40748977955850185,1.2950662627256404,1.2501213441701744
-0.10464199714815664,-0.38337330555446264,-0.05464199714815663,-0.8813733055544627,-0.05464199714815663,0.11662669444553732,-0.8833733055544627,0.11662669444553732,0.19535800285184338,-0.40464199714815663,1.2815020846553578,1.2640223127081156
-0.10180602684317643,-0.38055244178085174,-0.05180602684317642,-0.8785524417808517,-0.05180602684317642,0.11944755821914825,-0.8805524417808517,0.11944755821914825,0.19819397315682358,-0.4018060268431764,1.276186637241093,1.2693886981249167
-0.09897466376862465,-0.37772695365663944,-0.04897466376862465,-0.8757269536566394,-0.04897466376862465,0.12227304634336054,-0.8777269536566394,0.12227304634336054,0.20102533623137536,-0.3989746637686246,1.2741133835482945,1.2714696558955376
-0.09614509448736343,-0.37489966914981265,-0.046145094487363425,-0.8728996691498127,-0.046145094487363425,0.12510033085018735,-0.8748996691498127,0.12510033085018735,0.20385490551263657,-0.3961450944873634,1.2733061765675584,1.2722780280720505
-0.0933162231219543,-0.3720716863355141,-0.043316223121954295,-0.8700716863355141,-0.043316223121954295,0.12792831366448593,-0.872071686335514,0.12792831366448593,0.2066837768780457,-0.3933162231219543,1.2729921144341134,1.2725922664343694
-0.0904876232232711,-0.36924343199525933,-0.0404876232232711,-0.8672434319952593,-0.0404876232232711,0.13075656800474061,-0.8692434319952593,0.13075656800474061,0.2095123767767289,-0.3904876232232711,1.2728699544074342,1.2727144531146082
-0.0876591289053115,-0.3664150720653229,-0.03765912890531149,-0.8644150720653229,-0.03765912890531149,0.13358492793467708,-0.8664150720653229,0.13358492793467708,0.21234087109468852,-0.3876591289053115,1.2728224430818251,1.2727619684714084
-0.08483067564886682,-0.36358667107251663,-0.03483067564886681,-0.8615866710725166,-0.03483067564886681,0.13641332892748334,-0.8635866710725166,0.13641332892748334,0.21516932435113317,-0.3848306756488668,1.272803965400107,1.2727804467628199
-0.08200223836144789,-0.3607582541104797,-0.032002238361447895,-0.8587582541104797,-0.032002238361447895,0.1392417458895203,-0.8607582541104797,0.1392417458895203,0.2179977616385521,-0.3820022383614479,1.272796779338509,1.2727876329166306
-0.07917380728442365,-0.35792983093801706,-0.029173807284423644,-0.8559298309380171,-0.029173807284423644,0.14207016906198291,-0.8579298309380171,0.14207016906198291,0.22082619271557635,-0.3791738072844237,1.2727939846609124,1.2727904276081734
-0.07634537862263187,-0.35510140535031737,-0.02634537862263187,-0.8531014053503173,-0.02634537862263187,0.1448985946496827,-0.8551014053503173,0.1448985946496827,0.22365462137736813,-0.37634537862263184,1.2727928978063054,1.27279151446489
-0.073516950900127,-0.3522729788233299,-0.023516950900127,-0.85027297882333,-0.023516950900127,0.14772702117667005,-0.85227297882333,0.14772702117667005,0.226483049099873,-0.373516950900127,1.2727924751271966,1.272791937144318
-0.07068852354291184,-0.3494445519310527,-0.020688523542911837,-0.8474445519310527,-0.020688523542911837,0.15055544806894727,-0.8494445519310527,0.15055544806894727,0.22931147645708816,-0.3706885235429119,1.2727923107468246,1.2727921015247379
-0.06786009632775822,-0.34661612489671395,-0.017860096327758215,-0.8446161248967139,-0.017860096327758215,0.15338387510328605,-0.8466161248967139,0.15338387510328605,0.2321399036722418,-0.36786009632775823,1.2727922468191255,1.272792165452444
-0.0650316691678525,-0.3437876978071273,-0.015031669167852499,-0.8417876978071273,-0.015031669167852499,0.1562123021928727,-0.8437876978071273,0.1562123021928727,0.2349683308321475,-0.3650316691678525,1.272792221957578,1.272792190313993
-0.06220324202943271,-0.34095927069605464,-0.012203242029432715,-0.8389592706960547,-0.012203242029432715,0.1590407293039453,-0.8409592706960547,0.1590407293039453,0.2377967579705673,-0.3622032420294327,1.2727922122888968,1.2727921999826743
-0.059374814899368855,-0.33813084357662615,-0.009374814899368858,-0.8361308435766261,-0.009374814899368858,0.16186915642337382,-0.8381308435766261,0.16186915642337382,0.24062518510063113,-0.35937481489936884,1.2727922085287369,1.2727922037428345
-0.05654638777255462,-0.33530241645394804,-0.006546387772554624,-0.833302416453948,-0.006546387772554624,0.16469758354605196,-0.835302416453948,0.16469758354605196,0.24345361222744538,-0.35654638777255465,1.2727922070664066,1.2727922052051643
-0.05371796064700416,-0.33247398933000616,-0.003717960647004162,-0.8304739893300062,-0.003717960647004162,0.1675260106699939,-0.8324739893300062,0.1675260106699939,0.24628203935299584,-0.3537179606470041,1.272792206497705,1.272792205773866
-0.050889533521945196,-0.3296455622055727,-0.0008895335219451966,-0.8276455622055727,-0.0008895335219451966,0.1703544377944273,-0.8296455622055727,0.1703544377944273,0.2491104664780548,-0.3508895335219452,1.2727922062765362,1.2727922059950347
-0.04806110639707737,-0.3268171350809482,0.001938893602922633,-0.8248171350809482,0.001938893602922633,0.17318286491905183,-0.8268171350809482,0.17318286491905183,0.25193889360292265,-0.3480611063970774,1.272792206190524,1.2727922060810477
-0.04523267927228386,-0.3239887079562493,0.004767320727716139,-0.8219887079562493,0.004767320727716139,0.17601129204375074,-0.8239887079562493,0.17601129204375074,0.25476732072771613,-0.34523267927228385,1.2727922061570733,1.2727922061144976
